x1 x2
2.22414288382391 0.734171818174912
-0.649221476514685 0.763786777883994
-1.80266573752449 -0.175890084728038
-0.199893685178426 4.7072407204013
-3.26262096671816 -0.209627437154041
2.69271969579961 -0.400044714087509
0.385218810599312 5.67850312657394
3.36752359592472 6.01618726826967
1.27554429888972 -4.16472708766264
4.05763708960627 -0.0276204404719814
-3.62361848113509 1.94719382373786
-1.36073289961741 0.397302919734227
0.787219870360294 3.4046364886046
0.592624802899203 0.225050674483833
-2.50339601722522 0.955888636090053
1.85756188515863 1.04474873294272
-0.732789103879041 4.20081529403355
-0.309238889965005 -0.924287459024186
-3.8947595955462 -2.93490315702055
1.91935995411004 3.03898045300967
1.04055565452552 1.69024180067502
-3.2141989176296 -2.66560948445925
0.472989141368699 -2.42812670077256
-3.7677411800505 1.07894046136838
0.228672425830816 6.5505862042572
-1.33672364468761 0.15489882298425
1.16026199973222 8.19299917671228
-5.12382180238665 1.10540340779034
-2.69953815009319 -1.92855180860445
-2.58289354773819 2.33861649569402
2.79393347470077 -1.74816978384403
2.17939700269709 4.49363006210841
-2.7176052045945 5.31147175973995
-0.696303682971604 -2.18920302218946
-3.48564672754874 5.96432400176273
4.78345743092081 5.73329218306946
2.9905160732701 -0.863385433813327
-5.33402354654679 -6.38052798686587
-3.39865049394506 2.8951292376245
-0.685234900548164 -0.147689324258592
1.01549033756538 0.0110475743948923
0.687603536712689 0.07198651580488
-3.55451631139435 -3.90018348155032
-6.99744577250138 2.16210271256488
-2.46558412533133 -3.3728164080963
3.92342880756088 2.14583221447069
-0.414174791133135 0.300189147240965
-0.0721467026104529 0.741211982930609
0.255193985835167 0.61995980973747
1.91496455049804 3.22687691030085
-2.32447974542646 -0.74550901179463
-6.62050710458457 -2.49780607589661
-2.28655742690352 -1.68108551050346
1.85145314136755 2.85873390020589
-3.65850236768434 0.661558981460163
-1.09485176232244 5.1119970183447
-3.19237963612691 1.82659399862486
-4.81563422666497 1.76484401372217
-1.7237956311545 4.93777235611445
0.0194171762986746 0.633582613411141
4.62954429393315 3.99130849759708
-4.70312744298285 2.70950036234377
1.49057040417127 -0.395298695746825
-4.34695666362142 -3.99666220397048
2.85799901307832 2.31779164407954
-4.29692356162885 -0.687165334664603
-5.46410009213413 0.390446145597139
-0.776781748191883 -4.9195853565189
3.4120008856906 3.19439776788806
1.02870285560279 -3.79156565290451
2.68204754405645 2.35357840679928
-5.76687418184242 -3.35107179540181
-1.77497740609094 -0.288959937426652
0.749493266966869 1.90690270974971
-4.30119287583166 -1.42425915030238
-2.15073742418543 -0.395498057935312
1.4740200689525 -2.02655013134549
2.69065611950034 -1.85852683482361
3.23992522507651 -1.83038035481394
1.35203655564801 0.413574364443958
1.67715480533238 3.86482654896056
5.91408033094391 3.81271918945731
-2.09389563548268 -0.694592283765003
4.76528101502486 4.29425534443071
-4.86678811312492 0.815590265350486
-4.96760548667549 5.12680315617335
3.7582418761392 -1.56630445689007
2.63438056672643 0.713611865466083
